measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Latin America & Caribbean - WB,Female,55 to 59,Alcohol use disorders,Percent,2006,0.009835013,0.01286919,0.00744111
Prevalence,Latin America & Caribbean - WB,Male,60 to 64,Alcohol use disorders,Percent,2006,0.03808137,0.048307645,0.029152317
Prevalence,Latin America & Caribbean - WB,Female,60 to 64,Alcohol use disorders,Percent,2006,0.00803177,0.011270687,0.005614279
Prevalence,Latin America & Caribbean - WB,Male,65 to 69,Alcohol use disorders,Percent,2006,0.03582643,0.044012424,0.029460014
Prevalence,Latin America & Caribbean - WB,Female,65 to 69,Alcohol use disorders,Percent,2006,0.006877593,0.009188992,0.005185207
Prevalence,Latin America & Caribbean - WB,Male,25 to 29,Opioid use disorders,Percent,2006,0.003419807,0.004764127,0.002426715
Prevalence,Latin America & Caribbean - WB,Female,25 to 29,Opioid use disorders,Percent,2006,0.002929257,0.004351675,0.001944057
Prevalence,Latin America & Caribbean - WB,Male,30 to 34,Opioid use disorders,Percent,2006,0.002605712,0.003646588,0.00183218
Prevalence,Latin America & Caribbean - WB,Female,30 to 34,Opioid use disorders,Percent,2006,0.002508744,0.003693109,0.00163946
Prevalence,Latin America & Caribbean - WB,Male,35 to 39,Opioid use disorders,Percent,2006,0.002030056,0.002852309,0.001455781
Prevalence,Latin America & Caribbean - WB,Female,35 to 39,Opioid use disorders,Percent,2006,0.002045018,0.00306418,0.001361375
Prevalence,Latin America & Caribbean - WB,Male,40 to 44,Opioid use disorders,Percent,2006,0.00170819,0.002348578,0.001221761
Prevalence,Latin America & Caribbean - WB,Female,40 to 44,Opioid use disorders,Percent,2006,0.001692864,0.002438019,0.001130487
Prevalence,Latin America & Caribbean - WB,Male,45 to 49,Opioid use disorders,Percent,2006,0.001507442,0.002076648,0.001069643
Prevalence,Latin America & Caribbean - WB,Female,45 to 49,Opioid use disorders,Percent,2006,0.00157199,0.002294631,0.001069894
Prevalence,Latin America & Caribbean - WB,Male,50 to 54,Opioid use disorders,Percent,2006,0.001375602,0.00191362,0.000941697
Prevalence,Latin America & Caribbean - WB,Female,50 to 54,Opioid use disorders,Percent,2006,0.001586983,0.002312997,0.001014551
Prevalence,Latin America & Caribbean - WB,Male,55 to 59,Opioid use disorders,Percent,2006,0.001285872,0.001770909,0.000882119
Prevalence,Latin America & Caribbean - WB,Female,55 to 59,Opioid use disorders,Percent,2006,0.001588133,0.002240373,0.001061336
Prevalence,Latin America & Caribbean - WB,Male,60 to 64,Opioid use disorders,Percent,2006,0.001190542,0.00166158,0.000793846
Prevalence,Latin America & Caribbean - WB,Female,60 to 64,Opioid use disorders,Percent,2006,0.001545869,0.002246751,0.000996416
Prevalence,Latin America & Caribbean - WB,Male,65 to 69,Opioid use disorders,Percent,2006,0.001023152,0.00140262,0.000700624
Prevalence,Latin America & Caribbean - WB,Female,65 to 69,Opioid use disorders,Percent,2006,0.001422225,0.001999473,0.000942646
Prevalence,Europe & Central Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,2010,0.057283337,0.072417786,0.044070591
Prevalence,Europe & Central Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,2010,0.025741313,0.033844164,0.018961649
Prevalence,Europe & Central Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,2010,0.058774298,0.075665894,0.044656074
Prevalence,Europe & Central Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,2010,0.025874253,0.03494859,0.018354562
Prevalence,Europe & Central Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,2010,0.057229106,0.068886357,0.046464307
Prevalence,Europe & Central Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,2010,0.024767452,0.031161088,0.018844347
Prevalence,Europe & Central Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,2010,0.054261357,0.066421978,0.043024948
Prevalence,Europe & Central Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,2010,0.022726518,0.029515753,0.016246222
Prevalence,Europe & Central Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,2010,0.051268722,0.062066283,0.042204846
Prevalence,Europe & Central Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,2010,0.020200004,0.025243169,0.015758539
Prevalence,Europe & Central Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,2010,0.049789001,0.062115408,0.039375153
Prevalence,Europe & Central Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,2010,0.018052388,0.023845219,0.013250392
Prevalence,Europe & Central Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,2010,0.050125063,0.059902334,0.041314478
Prevalence,Europe & Central Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,2010,0.01560327,0.019306579,0.012260135
Prevalence,Europe & Central Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,2010,0.047567935,0.058543135,0.037769788
Prevalence,Europe & Central Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,2010,0.012614035,0.016402366,0.009219073
Prevalence,Europe & Central Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,2010,0.038216013,0.045268276,0.032217573
Prevalence,Europe & Central Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,2010,0.009551252,0.01237571,0.007495755
Prevalence,Europe & Central Asia - WB,Male,25 to 29,Opioid use disorders,Percent,2010,0.01218039,0.015802318,0.009604886
Prevalence,Europe & Central Asia - WB,Female,25 to 29,Opioid use disorders,Percent,2010,0.006565348,0.008703758,0.005014847
Prevalence,Europe & Central Asia - WB,Male,30 to 34,Opioid use disorders,Percent,2010,0.009227846,0.011770131,0.007265827
Prevalence,Europe & Central Asia - WB,Female,30 to 34,Opioid use disorders,Percent,2010,0.004949298,0.006449715,0.00376191
Prevalence,Europe & Central Asia - WB,Male,35 to 39,Opioid use disorders,Percent,2010,0.006593468,0.008456873,0.005176139
Prevalence,Europe & Central Asia - WB,Female,35 to 39,Opioid use disorders,Percent,2010,0.003605388,0.004726915,0.002811541
Prevalence,Europe & Central Asia - WB,Male,40 to 44,Opioid use disorders,Percent,2010,0.004540314,0.005836002,0.003563147
Prevalence,Europe & Central Asia - WB,Female,40 to 44,Opioid use disorders,Percent,2010,0.002649101,0.003460178,0.002032328
Prevalence,Europe & Central Asia - WB,Male,45 to 49,Opioid use disorders,Percent,2010,0.003482142,0.004520337,0.002669929
Prevalence,Europe & Central Asia - WB,Female,45 to 49,Opioid use disorders,Percent,2010,0.002087048,0.002757395,0.001557561
Prevalence,Europe & Central Asia - WB,Male,50 to 54,Opioid use disorders,Percent,2010,0.0028623,0.003852584,0.002091214
Prevalence,Europe & Central Asia - WB,Female,50 to 54,Opioid use disorders,Percent,2010,0.001723469,0.002349819,0.001238315
Prevalence,Europe & Central Asia - WB,Male,55 to 59,Opioid use disorders,Percent,2010,0.002254088,0.002972543,0.001656491
Prevalence,Europe & Central Asia - WB,Female,55 to 59,Opioid use disorders,Percent,2010,0.001430653,0.001926469,0.001028533
Prevalence,Europe & Central Asia - WB,Male,60 to 64,Opioid use disorders,Percent,2010,0.001688209,0.00227508,0.001189938
Prevalence,Europe & Central Asia - WB,Female,60 to 64,Opioid use disorders,Percent,2010,0.001181408,0.001668253,0.000796309
Prevalence,Europe & Central Asia - WB,Male,65 to 69,Opioid use disorders,Percent,2010,0.001163165,0.001572198,0.000819056
Prevalence,Europe & Central Asia - WB,Female,65 to 69,Opioid use disorders,Percent,2010,0.001005321,0.001380448,0.000686662
Prevalence,North America,Male,30 to 34,Alcohol use disorders,Percent,2010,0.054462835,0.071440188,0.040183405
Prevalence,North America,Female,30 to 34,Alcohol use disorders,Percent,2010,0.027099341,0.036354591,0.019666497
Prevalence,North America,Male,35 to 39,Alcohol use disorders,Percent,2010,0.048976275,0.060745253,0.03797608
Prevalence,North America,Female,35 to 39,Alcohol use disorders,Percent,2010,0.023929494,0.030524339,0.01826459
Prevalence,North America,Male,40 to 44,Alcohol use disorders,Percent,2010,0.044218304,0.0570518,0.032125463
Prevalence,North America,Female,40 to 44,Alcohol use disorders,Percent,2010,0.021734233,0.028082923,0.015443933
Prevalence,North America,Male,45 to 49,Alcohol use disorders,Percent,2010,0.040103695,0.049826751,0.031431781
Prevalence,North America,Female,45 to 49,Alcohol use disorders,Percent,2010,0.01942008,0.024095536,0.01502725
Prevalence,North America,Male,50 to 54,Alcohol use disorders,Percent,2010,0.036107453,0.048110483,0.027005975
Prevalence,North America,Female,50 to 54,Alcohol use disorders,Percent,2010,0.017060614,0.022938774,0.012498546
Prevalence,North America,Male,55 to 59,Alcohol use disorders,Percent,2010,0.032604204,0.040303055,0.026164152
Prevalence,North America,Female,55 to 59,Alcohol use disorders,Percent,2010,0.014815174,0.018630833,0.011543184
Prevalence,North America,Male,60 to 64,Alcohol use disorders,Percent,2010,0.028554501,0.037206484,0.021129912
Prevalence,North America,Female,60 to 64,Alcohol use disorders,Percent,2010,0.012593732,0.016929899,0.009018026
Prevalence,North America,Male,65 to 69,Alcohol use disorders,Percent,2010,0.022917232,0.029060702,0.017932375
Prevalence,North America,Female,65 to 69,Alcohol use disorders,Percent,2010,0.010761081,0.014051012,0.008384834
Prevalence,North America,Male,25 to 29,Opioid use disorders,Percent,2010,0.045884262,0.060086151,0.033950606
Prevalence,North America,Female,25 to 29,Opioid use disorders,Percent,2010,0.035300462,0.047361211,0.026212851
Prevalence,North America,Male,30 to 34,Opioid use disorders,Percent,2010,0.027516603,0.036683474,0.020878459
Prevalence,North America,Female,30 to 34,Opioid use disorders,Percent,2010,0.022015362,0.02945037,0.016446513
Prevalence,North America,Male,35 to 39,Opioid use disorders,Percent,2010,0.016981536,0.022483993,0.012958942
Prevalence,North America,Female,35 to 39,Opioid use disorders,Percent,2010,0.014649107,0.019541136,0.01127501
Prevalence,North America,Male,40 to 44,Opioid use disorders,Percent,2010,0.012232463,0.015931016,0.009265745
Prevalence,North America,Female,40 to 44,Opioid use disorders,Percent,2010,0.01150262,0.015105236,0.008589069
Prevalence,North America,Male,45 to 49,Opioid use disorders,Percent,2010,0.009528715,0.012407175,0.007052925
Prevalence,North America,Female,45 to 49,Opioid use disorders,Percent,2010,0.009703726,0.012652101,0.007172419
Prevalence,North America,Male,50 to 54,Opioid use disorders,Percent,2010,0.00770301,0.010178746,0.005668107
Prevalence,North America,Female,50 to 54,Opioid use disorders,Percent,2010,0.008294455,0.010881752,0.006051119
Prevalence,North America,Male,55 to 59,Opioid use disorders,Percent,2010,0.005893013,0.007825351,0.004183483
Prevalence,North America,Female,55 to 59,Opioid use disorders,Percent,2010,0.006466153,0.008590529,0.004603135
Prevalence,North America,Male,60 to 64,Opioid use disorders,Percent,2010,0.004264862,0.005821608,0.002925243
Prevalence,North America,Female,60 to 64,Opioid use disorders,Percent,2010,0.004636527,0.006385918,0.003115616
Prevalence,North America,Male,65 to 69,Opioid use disorders,Percent,2010,0.003161196,0.004378406,0.002098448
Prevalence,North America,Female,65 to 69,Opioid use disorders,Percent,2010,0.003497334,0.004849953,0.002336946
Prevalence,East Asia & Pacific - WB,Male,25 to 29,Alcohol use disorders,Percent,2013,0.029727958,0.03898113,0.021779584
Prevalence,East Asia & Pacific - WB,Female,25 to 29,Alcohol use disorders,Percent,2013,0.007320821,0.010002672,0.005123571
Prevalence,East Asia & Pacific - WB,Male,30 to 34,Alcohol use disorders,Percent,2013,0.032345231,0.043216759,0.023461936
Prevalence,East Asia & Pacific - WB,Female,30 to 34,Alcohol use disorders,Percent,2013,0.00759182,0.010822196,0.005053598
Prevalence,East Asia & Pacific - WB,Male,35 to 39,Alcohol use disorders,Percent,2013,0.032150357,0.040262032,0.024600108
Prevalence,East Asia & Pacific - WB,Female,35 to 39,Alcohol use disorders,Percent,2013,0.007117175,0.009464915,0.004953461
Prevalence,East Asia & Pacific - WB,Male,40 to 44,Alcohol use disorders,Percent,2013,0.031090545,0.040804723,0.022185433
Prevalence,East Asia & Pacific - WB,Female,40 to 44,Alcohol use disorders,Percent,2013,0.006568264,0.009361484,0.004159798
Prevalence,East Asia & Pacific - WB,Male,45 to 49,Alcohol use disorders,Percent,2013,0.028210272,0.035552365,0.021643164
Prevalence,East Asia & Pacific - WB,Female,45 to 49,Alcohol use disorders,Percent,2013,0.005923904,0.007949646,0.004227758
Prevalence,East Asia & Pacific - WB,Male,50 to 54,Alcohol use disorders,Percent,2013,0.025078217,0.033362375,0.018491888
Prevalence,East Asia & Pacific - WB,Female,50 to 54,Alcohol use disorders,Percent,2013,0.005372747,0.007729798,0.003578676
Prevalence,East Asia & Pacific - WB,Male,55 to 59,Alcohol use disorders,Percent,2013,0.023306009,0.029327815,0.018282758
Prevalence,East Asia & Pacific - WB,Female,55 to 59,Alcohol use disorders,Percent,2013,0.004799764,0.006581504,0.003415188
Prevalence,East Asia & Pacific - WB,Male,60 to 64,Alcohol use disorders,Percent,2013,0.021174443,0.028363961,0.015123631
Prevalence,East Asia & Pacific - WB,Female,60 to 64,Alcohol use disorders,Percent,2013,0.004340968,0.006430852,0.002832241
Prevalence,East Asia & Pacific - WB,Male,65 to 69,Alcohol use disorders,Percent,2013,0.018490675,0.023870579,0.014688314
Prevalence,East Asia & Pacific - WB,Female,65 to 69,Alcohol use disorders,Percent,2013,0.004191881,0.005699732,0.002967993
Prevalence,East Asia & Pacific - WB,Male,25 to 29,Opioid use disorders,Percent,2013,0.00538223,0.007644602,0.003856146
Prevalence,East Asia & Pacific - WB,Female,25 to 29,Opioid use disorders,Percent,2013,0.004526875,0.00666205,0.003094575
Prevalence,East Asia & Pacific - WB,Male,30 to 34,Opioid use disorders,Percent,2013,0.004235518,0.005828173,0.003028181
Prevalence,East Asia & Pacific - WB,Female,30 to 34,Opioid use disorders,Percent,2013,0.003676471,0.005354029,0.00244639
Prevalence,East Asia & Pacific - WB,Male,35 to 39,Opioid use disorders,Percent,2013,0.00327626,0.004583046,0.002409724
Prevalence,East Asia & Pacific - WB,Female,35 to 39,Opioid use disorders,Percent,2013,0.002861659,0.004207335,0.001940727
Prevalence,East Asia & Pacific - WB,Male,40 to 44,Opioid use disorders,Percent,2013,0.002547664,0.003490527,0.001825583
Prevalence,East Asia & Pacific - WB,Female,40 to 44,Opioid use disorders,Percent,2013,0.002226503,0.00316244,0.001503485
Prevalence,East Asia & Pacific - WB,Male,45 to 49,Opioid use disorders,Percent,2013,0.002127352,0.002960078,0.001506253
Prevalence,East Asia & Pacific - WB,Female,45 to 49,Opioid use disorders,Percent,2013,0.001937223,0.002794182,0.001328298
Prevalence,East Asia & Pacific - WB,Male,50 to 54,Opioid use disorders,Percent,2013,0.001812646,0.002555437,0.00120912
Prevalence,East Asia & Pacific - WB,Female,50 to 54,Opioid use disorders,Percent,2013,0.001814943,0.002623541,0.001179432
Prevalence,East Asia & Pacific - WB,Male,55 to 59,Opioid use disorders,Percent,2013,0.00174428,0.002436484,0.001175182
Prevalence,East Asia & Pacific - WB,Female,55 to 59,Opioid use disorders,Percent,2013,0.001884925,0.002673686,0.001247037
Prevalence,East Asia & Pacific - WB,Male,60 to 64,Opioid use disorders,Percent,2013,0.001710952,0.002464112,0.00111065
Prevalence,East Asia & Pacific - WB,Female,60 to 64,Opioid use disorders,Percent,2013,0.001966371,0.002860688,0.001238544
Prevalence,East Asia & Pacific - WB,Male,65 to 69,Opioid use disorders,Percent,2013,0.001660118,0.002339246,0.001110127
Prevalence,East Asia & Pacific - WB,Female,65 to 69,Opioid use disorders,Percent,2013,0.001965836,0.002758745,0.001295902
Prevalence,Europe & Central Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,2013,0.055687411,0.070997819,0.042139779
Prevalence,Europe & Central Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,2013,0.025152914,0.033216203,0.018368315
Prevalence,Europe & Central Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,2013,0.05843895,0.07560166,0.044412333
Prevalence,Europe & Central Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,2013,0.025701923,0.034854717,0.018295073
Prevalence,Europe & Central Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,2013,0.056155787,0.067884973,0.045348629
Prevalence,Europe & Central Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,2013,0.02465005,0.031060668,0.018783453
Prevalence,Europe & Central Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,2013,0.054040948,0.066523765,0.042298864
Prevalence,Europe & Central Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,2013,0.02282705,0.03006049,0.016232796
Prevalence,Europe & Central Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,2013,0.049570981,0.059526375,0.040946331
Prevalence,Europe & Central Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,2013,0.019445537,0.024287546,0.015101964
Prevalence,Europe & Central Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,2013,0.048210454,0.060009569,0.038025423
Prevalence,Europe & Central Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,2013,0.017410546,0.022963844,0.012901059
